imdb_id,imdb_rating,title,original_title,is_adult,year_of_release,runtime,genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,imdb_votes
tt2275794,5,Gori Tere Pyaar Mein!,Gori Tere Pyaar Mein!,0,2013,150,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3250
tt2275802,5.9,Satyagraha,Satyagraha,0,2013,152,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4623
tt2318401,6.1,Bandook,Bandook,0,2013,132,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114
tt2323964,6.4,Mere Dad Ki Maruti,Mere Dad Ki Maruti,0,2013,101,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4224
tt2334779,6.6,Qissa: The Tale of a Lonely Ghost,Qissa: The Tale of a Lonely Ghost,0,2013,109,Drama|Fantasy,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,737
tt2337292,6.7,Chor Chor Super Chor,Chor Chor Super Chor,0,2013,99,Comedy|Drama|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,217
tt2341766,5.8,Nautanki Saala!,Nautanki Saala!,0,2013,119,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891
tt2344678,1.7,Himmatwala,Himmatwala,0,2013,150,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470
tt2350496,7.8,The Lunchbox,Dabba,0,2013,104,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43790
tt2356180,8.2,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,0,2013,186,Biography|Drama|Sport,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,56205
tt2357926,5.6,Ramaiya Vastavaiya,Ramaiya Vastavaiya,0,2013,148,Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3118
tt2359810,7.6,Raanjhanaa,Raanjhanaa,0,2013,140,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27434
tt2362778,6.8,Saheb Biwi Aur Gangster Returns,Saheb Biwi Aur Gangster Returns,0,2013,142,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3540
tt2375567,1.9,Super Model,Super Model,0,2013,83,Drama|Mystery|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,145
tt2377938,8,Special 26,Special Chabbis,0,2013,144,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46590
tt2385104,7.2,D-Day,D-Day,0,2013,153,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8421
tt2389486,6.8,Mai,Mai,0,2013,105,Drama|Family,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90
tt2401719,5.9,Prague,Prague,0,2013,109,Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,313
tt2404187,7.8,Bloody Isshq,Bloody Isshq,0,2013,\N,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29
tt2404519,3.6,3G - A Killer Connection,3G - A Killer Connection,0,2013,125,Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1064
tt2406676,5.7,Ek Thi Daayan,Ek Thi Daayan,0,2013,135,Horror|Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3628
tt2423132,6.2,Akaash Vani,Akaash Vani,0,2013,149,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1586
tt2429640,4.9,Murder 3,Murder 3,0,2013,124,Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2182
tt2436516,6.6,Go Goa Gone,Go Goa Gone,0,2013,108,Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10605
tt2437954,5.7,Singh Saab the Great,Singh Saab the Great,0,2013,134,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044
tt2438764,2.8,Rajjo,Rajjo,0,2013,123,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,283
tt2476154,4.3,Grand Masti,Grand Masti,0,2013,137,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5423
tt2551378,5,Bullett Raja,Bullett Raja,0,2013,138,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3508
tt2554042,6.7,Maazii,Maazii,0,2013,123,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64
tt2571140,5.1,Boss,Boss,0,2013,143,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9674
tt2613942,5.9,Dehraadun Diary,Dehraadun Diary,0,2013,\N,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
tt2615584,4.8,Phata Poster Nikhla Hero,Phata Poster Nikhla Hero,0,2013,146,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965
tt2621000,7.5,Jolly LLB,Jolly LLB,0,2013,135,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15157
tt2622130,5.3,Jayantabhai Ki Luv Story,Jayantabhai Ki Luv Story,0,2013,130,Action|Comedy|Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1143
tt2624852,7.5,Gangoobai,Gangoobai,0,2013,110,Drama|Family,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,282
tt2658126,6.1,Commando,Commando,0,2013,124,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3935
tt2699840,5.7,John Day,John Day,0,2013,138,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,735
tt2706264,5.1,Rangrezz,Rangrezz,0,2013,144,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387
tt2708550,6.8,Jal,Jal,0,2013,126,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,415
tt2796318,6.1,Mickey Virus,Mickey Virus,0,2013,135,Comedy|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2459
tt2797242,6.7,Bombay Talkies,Bombay Talkies,0,2013,127,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4576
tt2804026,6.5,Aurangzeb,Aurangzeb,0,2013,137,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3674
tt2806788,6.9,Fukrey,Fukrey,0,2013,139,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9666
tt2814372,5.6,Gippi,Gippi,0,2013,95,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,734
tt2848824,5.3,Bajatey Raho,Bajatey Raho,0,2013,107,Comedy|Drama|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,693
tt2855648,7.7,Madras Cafe,Madras Cafe,0,2013,130,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21393
tt2857500,7.1,Saare Jahaan Se Mehnga...,Saare Jahaan Se Mehnga...,0,2013,120,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,883
tt2861320,4,Policegiri,Policegiri,0,2013,141,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263
tt2882328,8.1,Ugly,Ugly,0,2013,128,Crime|Drama|Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17483
tt2912578,6.5,Ankur Arora Murder Case,Ankur Arora Murder Case,0,2013,129,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1406
tt2929840,2.7,Zindagi 50 50,Zindagi 50 50,0,2013,130,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208
tt2932606,7.3,Siddharth,Siddharth,0,2013,96,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,582
tt2941856,5.1,Enemmy,Enemmy,0,2013,\N,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205
tt2976172,6.3,Sixteen,Sixteen,0,2013,138,Drama|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1581
tt2988272,5.7,Shuddh Desi Romance,Shuddh Desi Romance,0,2013,141,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5699
tt3005850,4.3,Sooper Se Ooper,Sooper Se Ooper,0,2013,\N,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
tt3044882,3.2,Nasha,Nasha,0,2013,122,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1098
tt3059106,5.9,Satya 2,Satya 2,0,2013,142,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,882
tt3129282,5.5,War Chod Na Yaar,War Chod Na Yaar,0,2013,119,Comedy|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,866
tt3177332,4.3,Horror Story,Horror Story,0,2013,91,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1424
tt3261022,6.6,Kajarya,Kajarya,0,2013,132,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114
tt3309662,2,Jackpot,Jackpot,0,2013,132,Comedy|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,657
tt3311236,5.2,Calapor,Calapor,0,2013,120,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tt3322420,8.2,Queen,Queen,0,2013,146,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56406
tt3324810,6.8,Chhota Bheem and the Throne of Bali,Chhota Bheem and the Throne of Bali,0,2013,130,Animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
tt3357416,5.1,What the Fish,What the Fish,0,2013,98,Adventure|Comedy|Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151
tt3431714,4.8,Mastram,Mastram,0,2013,98,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414
tt3614516,8,Ankhon Dekhi,Ankhon Dekhi,0,2013,107,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8672
tt3766798,6.3,Wake Up India,Wake Up India,0,2013,130,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
tt1127220,4,Mr Bhatti on Chutti,Mr Bhatti on Chutti,0,2012,\N,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
tt1172587,5.7,Delhi Safari,Delhi Safari,0,2012,96,Animation|Comedy|Drama,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1481
tt1286766,5.7,Fatso!,Fatso!,0,2012,98,Comedy|Fantasy|Romance,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,360
tt1395025,5.1,Agent Vinod,Agent Vinod,0,2012,157,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6708
tt1563732,5.2,5 Ghantey Mien 5 Crore,5 Ghantey Mien 5 Crore,0,2012,111,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59
tt1620933,8.2,Paan Singh Tomar,Paan Singh Tomar,0,2012,135,Action|Biography|Crime,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29994
tt1629715,6.3,Miss Lovely,Miss Lovely,0,2012,113,Crime|Drama|Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2700
tt1703958,5.7,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,0,2012,110,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6081
tt1706317,3.9,Tezz,Tezz,0,2012,121,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
tt1728986,5.5,Bol Bachchan,Bol Bachchan,0,2012,155,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533
tt1773764,8,Ship of Theseus,Ship of Theseus,0,2012,140,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5833
tt1784589,4.1,Players,Players,0,2012,163,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3621
tt1785333,7.2,Chittagong,Chittagong,0,2012,105,Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1334
tt1787988,7.2,Talaash,Talaash,0,2012,140,Crime|Drama|Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36801
tt1821480,8.1,Kahaani,Kahaani,0,2012,122,Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53181
tt1849718,6.9,Agneepath,Agneepath,0,2012,174,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20827
tt1918886,2.4,Joker,Joker,0,2012,104,Comedy|Family|Sci-Fi,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4716
tt1941638,7.1,Sadda Adda,Sadda Adda,0,2012,130,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1251
tt1949548,5.1,Heroine,Heroine,0,2012,149,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3763
tt1954470,8.2,Gangs of Wasseypur,Gangs of Wasseypur,0,2012,321,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71636
tt1954470,8.2,Gangs of Wasseypur,Gangs of Wasseypur,0,2012,321,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71636
tt1956433,5.6,Ata Pata Lapatta,Ata Pata Lapatta,0,2012,120,Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78
tt1971365,3.9,Dangerous Ishq,Dangerous Ishhq,0,2012,130,Fantasy|Mystery|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,783
tt1980986,5.2,Housefull 2,Housefull 2,0,2012,145,Action|Comedy|Musical,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12146
tt2016894,5.5,Ek Tha Tiger,Ek Tha Tiger,0,2012,132,Action|Romance|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26996
tt2027138,5,Kyaa Super Kool Hain Hum,Kyaa Super Kool Hain Hum,0,2012,136,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494
tt2072227,7.2,Shanghai,Shanghai,0,2012,120,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9143
tt2082197,8.1,Barfi!,Barfi!,0,2012,151,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70443
tt2112131,4.9,Dabangg 2,Dabangg 2,0,2012,120,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14077
tt2122340,6.4,Ferrari Ki Sawaari,Ferrari Ki Sawaari,0,2012,140,Comedy|Drama|Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4693
tt2126282,5.9,Ekk Deewana Tha,Ekk Deewana Tha,0,2012,136,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2742
tt2130242,5.8,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,0,2012,130,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3831
tt2158633,4.3,Married 2 America,Married 2 America,0,2012,\N,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
tt2164702,4.7,Zindagi Tere Naam,Zindagi Tere Naam,0,2012,120,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
tt2168910,6.3,Cocktail,Cocktail,0,2012,146,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12514
tt2172071,5.4,Student of the Year,Student of the Year,0,2012,146,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13358
tt2175671,2.2,Ghost,Ghost,0,2012,118,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207
tt2176013,6.7,Jab Tak Hai Jaan,Jab Tak Hai Jaan,0,2012,176,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48945
tt2178508,4,Son of Sardaar,Son of Sardaar,0,2012,141,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258
tt2181831,8.3,Shahid,Shahid,0,2012,129,Biography|Crime|Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13537
tt2181931,7.8,English Vinglish,English Vinglish,0,2012,134,Comedy|Drama|Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31107
tt2184125,6.1,Chaalis Chauraasi,Chaalis Chauraasi,0,2012,120,Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
tt2185084,6.2,From Sydney with Love,From Sydney with Love,0,2012,\N,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
tt2186731,3.2,Department,Department,0,2012,141,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,902
tt2187972,4.2,Shirin Farhad Ki Toh Nikal Padi,Shirin Farhad Ki Toh Nikal Padi,0,2012,111,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,983
tt2188805,6.2,Login,Login,0,2012,125,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,87
tt2188811,5.5,Luv U Soniyo,Luv U Soniyo,0,2012,144,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
tt2188893,5.7,Staying Alive,Staying Alive,0,2012,89,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
tt2191641,4.1,Chaar Din Ki Chandni,Chaar Din Ki Chandni,0,2012,131,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,374
tt2191721,3.5,Jodi Breakers,Jodi Breakers,0,2012,127,Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1063
tt2196638,7.5,Gulabi Gang,Gulabi Gang,0,2012,96,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
tt2211133,2.7,Valentine's Night,Valentine's Night,0,2012,\N,Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23
tt2222550,4.8,1920: Evil Returns,1920: Evil Returns,0,2012,124,Drama|Horror|Romance,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1587
tt2232524,3.5,Mere Dost Picture Abhi Baaki Hai,Mere Dost Picture Abhi Baaki Hai,0,2012,180,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
tt2243336,5.8,Aalaap,Aalaap,0,2012,116,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
tt2246595,5.1,Blood Money,Blood Money,0,2012,109,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,893
tt2251552,6,Challo Driver,Challo Driver,0,2012,95,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
tt2255934,4.3,Aiyyaa,Aiyyaa,0,2012,152,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1571
tt2256514,3.7,Rush,Rush,0,2012,110,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,793
tt2265191,7.2,Bumboo,Bumboo,0,2012,126,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030
tt2283748,8.2,OMG: Oh My God!,OMG: Oh My God!,0,2012,125,Comedy|Drama|Fantasy,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46072
tt2292625,6.8,Chakravyuh,Chakravyuh,0,2012,152,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2876
tt2294685,6,Jeena Hai Toh Thok Daal,Jeena Hai Toh Thok Daal,0,2012,123,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
tt2308773,6.5,Ishaqzaade,Ishaqzaade,0,2012,120,Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6214
tt2309987,5.3,Hate Story,Hate Story,0,2012,140,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3234
tt2317103,6.5,Sons of Ram,Sons of Ram,0,2012,85,Animation|Drama|Musical,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67
tt2317337,7.8,Vicky Donor,Vicky Donor,0,2012,126,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36545
tt2321492,6.3,Krishna Aur Kans,Krishna Aur Kans,0,2012,117,Action|Adventure|Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
tt2327389,5.5,Life Ki Toh Lag Gayi,Life Ki Toh Lag Gayi,0,2012,155,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
tt2339549,4.9,Maximum,Maximum,0,2012,110,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187
tt2346744,4.5,Cigarette Ki Tarah,Cigarette Ki Tarah,0,2012,107,Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21
tt2347289,4.1,Bittoo Boss,Bittoo Boss,0,2012,116,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,339
tt2354407,4.7,Teri Meri Kahaani,Teri Meri Kahaani,0,2012,117,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3669
tt2356959,4.2,Ajab Gazabb Love,Ajab Gazabb Love,0,2012,116,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,491
tt2367056,6.3,Chal Pichchur Banate Hain,Chal Pichchur Banate Hain,0,2012,115,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41
tt2378057,5.5,?: A Question Mark,?: A Question Mark,0,2012,82,Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,285
tt2387495,7.2,Jalpari: The Desert Mermaid,Jalpari: The Desert Mermaid,0,2012,94,Drama|Family|Mystery,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,334
tt2402131,4.2,Kismet Love Paisa Dilli,Kismet Love Paisa Dilli,0,2012,129,Adventure|Comedy|Crime,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532
tt2402745,6.9,Yeh Khula Aasmaan,Yeh Khula Aasmaan,0,2012,\N,Family,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
tt2404027,6.8,Arjun: The Warrior Prince,Arjun: The Warrior Prince,0,2012,96,Action|Adventure|Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286
tt2406636,2.5,Bhoot Returns,Bhoot Returns,0,2012,85,Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,480
tt2408040,6.4,B.A. Pass,B.A. Pass,0,2012,95,Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3219
tt2417560,7.3,Filmistaan,Filmistaan,0,2012,117,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162
tt3431756,3.1,Rakhtbeej,Rakhtbeej,0,2012,120,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
tt1285241,7.1,Don 2,Don 2,0,2011,148,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47109
tt1363125,2.5,Naughty @ 40,Naughty @ 40,0,2011,108,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268
